service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
178444414372203,1,1,1,1,1,0,0,20220111,20220612
178413414371958,1,1,1,1,1,1,1,20220111,20220612
178413714371961,1,1,1,1,1,1,1,20220111,20220612
178447314372231,1,1,1,1,1,1,0,20220111,20220612
178423014372046,1,1,1,1,1,1,1,20220111,20220612
178425614372066,1,1,1,1,1,1,1,20220111,20220612
178428614372087,1,1,1,1,1,1,1,20220111,20220612
178435314372134,1,1,1,1,1,1,1,20220111,20220612
178445214372211,1,1,1,1,1,1,1,20220111,20220612
178448014372235,1,1,1,1,1,1,1,20220111,20220612
178246114370606,1,1,1,1,1,1,1,20220111,20220612
178246814370612,1,1,1,1,1,1,1,20220111,20220612
178247114370614,1,1,1,1,1,1,1,20220111,20220612
178414114371965,1,1,1,1,1,1,1,20220111,20220612
178416514371987,1,1,1,1,1,1,1,20220111,20220612
178416914371988,1,1,1,1,1,1,1,20220111,20220612
178426714372074,1,1,1,1,1,1,1,20220111,20220612
178423714372054,1,1,1,1,1,1,1,20220111,20220612
178246514370607,1,1,1,1,1,1,1,20220111,20220612
178445814372217,1,1,1,1,1,1,1,20220111,20220612
178445614372215,1,1,1,1,1,1,1,20220111,20220612
178243314370585,1,1,1,1,1,1,1,20220111,20220612
178419714372016,1,1,1,1,1,1,1,20220111,20220612
178415014371970,1,1,1,1,1,1,1,20220111,20220612
178424014372057,1,1,1,1,1,1,1,20220111,20220612
178244414370593,1,1,1,1,1,1,1,20220111,20220612
178441414372176,1,1,1,1,1,1,1,20220111,20220612
178413014371954,1,1,1,1,1,1,1,20220111,20220612
178333714371304,1,1,1,1,1,1,1,20220111,20220612
178171014376469,1,1,1,1,1,1,1,20220111,20220612
178173314373660,1,1,1,1,1,1,1,20220111,20220612
178173414373661,1,1,1,1,1,1,1,20220111,20220612
178176614373684,1,1,1,1,1,1,1,20220111,20220612
178176914373685,1,1,1,1,1,1,1,20220111,20220612
178213014373980,1,1,1,1,1,1,1,20220111,20220612
178171314373643,1,1,1,1,1,1,1,20220111,20220612
178181914373717,1,1,1,1,1,1,1,20220111,20220612
178189014373774,1,1,1,1,1,1,1,20220111,20220612
178191714373795,1,1,1,1,1,1,1,20220111,20220612
178182214373720,1,1,1,1,1,1,1,20220111,20220612
178340614373413,1,1,1,1,1,1,1,20220111,20220612
178171414373439,1,1,1,1,1,1,1,20220111,20220612
178210514373958,1,1,1,1,1,1,1,20220111,20220612
178191814373796,1,1,1,1,1,1,1,20220111,20220612
178192014373797,1,1,1,1,1,1,0,20220111,20220612
178194314373817,1,1,1,1,1,1,0,20220111,20220612
178207014373927,1,1,1,1,1,1,1,20220111,20220612
178207314373928,1,1,1,1,1,1,1,20220111,20220612
178174414373666,1,1,1,1,1,1,1,20220111,20220612
178177614373688,1,1,1,1,1,1,1,20220111,20220612
178171914373649,1,1,1,1,1,1,1,20220111,20220612
178189314373777,1,1,1,1,1,1,0,20220111,20220612
178200614373870,1,1,1,1,1,1,1,20220111,20220612
178194514373820,1,1,1,1,1,1,0,20220111,20220612
178200714373871,1,1,1,1,1,1,1,20220111,20220612
178211014373963,1,1,1,1,1,1,1,20220111,20220612
178192514373802,1,1,1,1,1,1,1,20220111,20220612
178202814373890,1,1,1,1,1,1,1,20220111,20220612
178209214373946,1,1,1,1,1,1,1,20220111,20220612
178211514373968,1,1,1,1,1,1,1,20220111,20220612
178506414376352,1,1,1,1,1,1,1,20220111,20220612
178205514373914,1,1,1,1,1,1,1,20220111,20220612
178172214373651,1,1,1,1,1,1,1,20220111,20220612
178509214376375,1,1,1,1,1,1,1,20220111,20220612
178172814373656,1,1,1,1,1,1,1,20220111,20220612
178199114373856,1,1,1,1,1,1,1,20220111,20220612
178195614373829,1,1,1,1,1,1,1,20220111,20220612
178203514373897,1,1,1,1,1,1,1,20220111,20220612
178175914373677,1,1,1,1,1,1,1,20220111,20220612
178176114373679,0,0,0,0,0,1,1,20220111,20220612
178191414373792,1,1,1,1,1,1,1,20220111,20220612
178181814373716,1,1,1,1,1,1,1,20220111,20220612
178193414373810,1,1,1,1,1,0,0,20220111,20220612
178210214373955,1,1,1,1,1,1,1,20220111,20220612
178210414373957,1,1,1,1,1,1,1,20220111,20220612
178214414373995,1,1,1,1,1,1,1,20220111,20220612
178214714373997,1,1,1,1,1,1,1,20220111,20220612
178243314374222,1,1,1,1,1,1,1,20220111,20220612
178243514374224,1,1,1,1,1,1,1,20220111,20220612
178246514374246,1,1,1,1,1,1,1,20220111,20220612
178229914374109,1,1,1,1,1,1,1,20220111,20220612
178225514374080,1,1,1,1,1,1,1,20220111,20220612
178219814374036,1,1,1,1,1,1,1,20220111,20220612
178233114374135,1,1,1,1,1,1,1,20220111,20220612
178233314374137,1,1,1,1,1,1,0,20220111,20220612
178244014374227,1,1,1,1,1,1,1,20220111,20220612
178247214374252,1,1,1,1,1,1,1,20220111,20220612
178217814374022,1,1,1,1,1,1,1,20220111,20220612
178221314374050,1,1,1,1,1,1,1,20220111,20220612
178221714374053,1,1,1,1,1,1,1,20220111,20220612
178226514374085,1,1,1,1,1,1,1,20220111,20220612
178238314374180,1,1,1,1,1,1,1,20220111,20220612
178208414373939,1,1,1,1,1,1,1,20220111,20220612
178208614373941,1,1,1,1,1,1,1,20220111,20220612
178233614374139,1,1,1,1,1,0,0,20220111,20220612
178236514374162,1,1,1,1,1,1,0,20220111,20220612
178247514374255,1,1,1,1,1,1,1,20220111,20220612
178249314374273,1,1,1,1,1,1,1,20220111,20220612
178216314374009,1,1,1,1,1,1,1,20220111,20220612
178218214374025,1,1,1,1,1,1,1,20220111,20220612
178253614374310,1,1,1,1,1,0,0,20220111,20220612
178238914374185,1,1,1,1,1,1,0,20220111,20220612
178234014374142,1,1,1,1,1,1,1,20220111,20220612
178236814374165,1,1,1,1,1,1,1,20220111,20220612
178231914374124,1,1,1,1,1,1,1,20220111,20220612
178245414374237,1,1,1,1,1,1,1,20220111,20220612
178237014374167,1,1,1,1,1,1,1,20220111,20220612
178237214374169,1,1,1,1,1,1,1,20220111,20220612
178252214374298,1,1,1,1,1,1,1,20220111,20220612
178245514374238,1,1,1,1,1,1,1,20220111,20220612
178214214373992,1,1,1,1,1,1,1,20220111,20220612
178252514374300,1,1,1,1,1,1,1,20220111,20220612
178219314374032,1,1,1,1,1,1,1,20220111,20220612
178224714374073,1,1,1,1,1,1,1,20220111,20220612
178224814374074,1,1,1,1,1,1,1,20220111,20220612
178250414374283,1,1,1,1,1,1,1,20220111,20220612
178232414374129,1,1,1,1,1,1,1,20220111,20220612
178245914374242,1,1,1,1,1,1,1,20220111,20220612
