service_id,date,exception_type
94657411495939,20200704,2
94657411495939,20200711,2
94657411495939,20200718,2
94657411495939,20200725,2
94657411495939,20200801,2
94657411495939,20200808,2
94657411495939,20200815,2
94657411495939,20200822,2
94657411495939,20200829,2
94657411495939,20200905,2
94657411495939,20200912,2
94657411495939,20200919,2
94657411495939,20200926,2
94657411495939,20201003,2
94657411495939,20201010,2
94657411495939,20201017,2
94657411495939,20201024,2
94657411495939,20201031,2
94657411495939,20201107,2
94657411495939,20201114,2
94657411495939,20201121,2
94657411495939,20201128,2
94657411495939,20201205,2
94657411495939,20201212,2
94675911497985,20191221,2
94675911497985,20191228,2
94675911497985,20200104,2
94675911497985,20200111,2
94675911497985,20200118,2
94675911497985,20200125,2
94675911497985,20200201,2
94675911497985,20200208,2
94675911497985,20200215,2
94675911497985,20200222,2
94675911497985,20200229,2
94675911497985,20200307,2
94675911497985,20200314,2
94675911497985,20200321,2
94675911497985,20200328,2
94675911497985,20200404,2
94675911497985,20200411,2
94675911497985,20200418,2
94675911497985,20200425,2
94675911497985,20200502,2
94675911497985,20200509,2
94675911497985,20200516,2
94675911497985,20200523,2
94675911497985,20200530,2
94675911497985,20200606,2
94675911497985,20200613,2
94675911497985,20200620,2
94675911497985,20200627,2
94675911497985,20200704,2
94675911497985,20200711,2
94675911497985,20200718,2
94675911497985,20200725,2
94675911497985,20200801,2
94675911497985,20200808,2
94675911497985,20200815,2
94675911497985,20200822,2
94675911497985,20200829,2
94675911497985,20200905,2
94675911497985,20200912,2
94675911497985,20200919,2
94675911497985,20200926,2
94675911497985,20201003,2
94675911497985,20201010,2
94675911497985,20201017,2
94675911497985,20201024,2
94675911497985,20201031,2
94675911497985,20201107,2
94675911497985,20201114,2
94675911497985,20201121,2
94675911497985,20201128,2
94675911497985,20201205,2
94675911497985,20201212,2
94630511492861,20191215,2
94630511492861,20191222,2
94630511492861,20191229,2
94630511492861,20200105,2
94630511492861,20200112,2
94630511492861,20200119,2
94630511492861,20200126,2
94630511492861,20200202,2
94630511492861,20200209,2
94630511492861,20200216,2
94630511492861,20200223,2
94630511492861,20200301,2
94630511492861,20200308,2
94630511492861,20200315,2
94630511492861,20200322,2
94630511492861,20200329,2
94630511492861,20200405,2
94630511492861,20200412,2
94630511492861,20200419,2
94630511492861,20200426,2
94630511492861,20200503,2
94630511492861,20200510,2
94630511492861,20200517,2
94630511492861,20200524,2
94630511492861,20200531,2
94630511492861,20200607,2
94630511492861,20200614,2
94630511492861,20200621,2
94630511492861,20200628,2
94630511492861,20200705,2
94630511492861,20200712,2
94630511492861,20200719,2
94630511492861,20200726,2
94630511492861,20200802,2
94630511492861,20200809,2
94630511492861,20200816,2
94630511492861,20200823,2
94630511492861,20200830,2
94630511492861,20200906,2
94630511492861,20200913,2
94630511492861,20200920,2
94630511492861,20200927,2
94630511492861,20201004,2
94630511492861,20201011,2
94630511492861,20201018,2
94630511492861,20201025,2
94630511492861,20201101,2
94630511492861,20201108,2
94630511492861,20201115,2
94630511492861,20201122,2
94630511492861,20201129,2
94630511492861,20201206,2
94719911502725,20191225,2
94719911502725,20191226,2
94719911502725,20191227,2
94719911502725,20191228,2
94719911502725,20191229,2
94719911502725,20191230,2
94719911502725,20191231,2
94719911502725,20200101,2
94756811507540,20191215,2
94756811507540,20191222,2
94756811507540,20191229,2
94756811507540,20200105,2
94756811507540,20200112,2
94756811507540,20200119,2
94756811507540,20200126,2
94756811507540,20200202,2
94756811507540,20200209,2
94756811507540,20200216,2
94756811507540,20200223,2
94756811507540,20200301,2
94756811507540,20200308,2
94756811507540,20200315,2
94756811507540,20200322,2
94756811507540,20200329,2
94756811507540,20200405,2
94756811507540,20200412,2
94756811507540,20200419,2
94756811507540,20200426,2
94756811507540,20200503,2
94756811507540,20200510,2
94756811507540,20200517,2
94756811507540,20200524,2
94756811507540,20200531,2
94756811507540,20200607,2
94756811507540,20200614,2
94756811507540,20200621,2
94756811507540,20200628,2
