,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
36,42.1,248,1.1612903225806452,4.862453531598513,0.5727412981483047,8.379032258064516,0.06666666666666667,4.439252336448598
37,43.2,243,1.0123456790123457,4.469230769230769,0.6159782224434399,5.567901234567901,0.09090909090909091,3.9719626168224296
38,44.4,238,0.8823529411764706,4.0,0.7561368951166272,3.7058823529411766,0.13043478260869565,3.5046728971962615
39,45.6,233,0.7381974248927039,1.2156862745098038,0.1335945484434869,0.0944206008583691,0.0,1.1682242990654206
40,46.7,228,0.631578947368421,1.15,-0.040996003084539386,0.05263157894736842,0.0,1.1682242990654206
41,47.9,223,0.5560538116591929,1.1714285714285715,-0.04794633014853841,0.053811659192825115,0.0,1.1682242990654206
42,49.1,218,0.47706422018348627,1.2,-0.05773502691896258,0.05504587155963303,0.0,1.1682242990654206
43,50.2,213,0.39436619718309857,1.24,-0.07254762501100115,0.056338028169014086,0.0,1.1682242990654206
44,51.4,208,0.3076923076923077,1.3,-0.09759000729485333,0.057692307692307696,0.0,1.1682242990654206
45,52.6,203,0.21674876847290642,1.4,-0.14907119849998599,0.059113300492610835,0.0,1.1682242990654206
46,53.7,198,0.15151515151515152,1.2222222222222223,,0.020202020202020204,0.0,0.9345794392523363
47,54.9,193,0.09326424870466321,1.0,,0.0,,0.46728971962616817
48,56.1,188,0.0425531914893617,1.0,,0.0,,0.46728971962616817
49,57.2,183,0.0,0.0,,0.0,,0.23364485981308408
50,58.4,178,0.0,0.0,,0.0,,0.23364485981308408
51,59.6,173,0.0,0.0,,0.0,,0.23364485981308408
52,60.7,168,0.0,0.0,,0.0,,0.23364485981308408
53,61.9,163,0.0,0.0,,0.0,,0.23364485981308408
54,63.1,158,0.0,0.0,,0.0,,0.23364485981308408
55,64.3,153,0.0,0.0,,0.0,,0.23364485981308408
56,65.4,148,0.0,0.0,,0.0,,0.23364485981308408
57,66.6,143,0.0,0.0,,0.0,,0.23364485981308408
58,67.8,138,0.0,0.0,,0.0,,0.23364485981308408
59,68.9,133,0.0,0.0,,0.0,,0.23364485981308408
60,70.1,128,0.0,0.0,,0.0,,0.23364485981308408
61,71.3,123,0.0,0.0,,0.0,,0.23364485981308408
62,72.4,118,0.0,0.0,,0.0,,0.23364485981308408
63,73.6,113,0.0,0.0,,0.0,,0.23364485981308408
64,74.8,108,0.0,0.0,,0.0,,0.23364485981308408
65,75.9,103,0.0,0.0,,0.0,,0.23364485981308408
66,77.1,98,0.0,0.0,,0.0,,0.23364485981308408
67,78.3,93,0.0,0.0,,0.0,,0.23364485981308408
68,79.4,88,0.0,0.0,,0.0,,0.23364485981308408
69,80.6,83,0.0,0.0,,0.0,,0.23364485981308408
70,81.8,78,0.0,0.0,,0.0,,0.23364485981308408
71,82.9,73,0.0,0.0,,0.0,,0.23364485981308408
72,84.1,68,0.0,0.0,,0.0,,0.23364485981308408
73,85.3,63,0.0,0.0,,0.0,,0.23364485981308408
74,86.4,58,0.0,0.0,,0.0,,0.23364485981308408
75,87.6,53,0.0,0.0,,0.0,,0.23364485981308408
76,88.8,48,0.0,0.0,,0.0,,0.23364485981308408
77,90.0,43,0.0,0.0,,0.0,,0.23364485981308408
78,91.1,38,0.0,0.0,,0.0,,0.23364485981308408
79,92.3,33,0.0,0.0,,0.0,,0.23364485981308408
80,93.5,28,0.0,0.0,,0.0,,0.23364485981308408
81,94.6,23,0.0,0.0,,0.0,,0.23364485981308408
82,95.8,18,0.0,0.0,,0.0,,0.23364485981308408
83,97.0,13,0.0,0.0,,0.0,,0.23364485981308408
84,98.1,8,0.0,0.0,,0.0,,0.23364485981308408
