,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
67,78.3,93,4.172043010752688,5.755799755799756,0.1058691959034906,125.64516129032256,0.0,13.084112149532709
68,79.4,88,4.204545454545454,5.597285067873303,0.03521293985812685,115.45454545454545,0.0,12.383177570093459
69,80.6,83,4.289156626506024,5.510606060606061,0.019166488370581384,107.60240963855422,0.0,11.682242990654206
70,81.8,78,4.102564102564102,5.472156398104265,0.011359252970620315,96.78205128205127,0.0,11.214953271028037
71,82.9,73,4.164383561643835,5.481388012618297,-0.040233246624649006,97.3013698630137,0.0,10.981308411214954
72,84.1,68,4.0,4.612463485881207,0.0836458117205734,54.55882352941177,0.0,8.177570093457943
73,85.3,63,3.9682539682539684,3.7934640522875815,0.005058810632961888,33.920634920634924,0.0,6.5420560747663545
74,86.4,58,4.068965517241379,3.635135135135135,-0.06648284313725501,30.25862068965517,0.0,5.841121495327103
75,87.6,53,4.0,2.8374384236453203,-0.027131782945736198,14.075471698113208,0.0,3.5046728971962615
76,88.8,48,3.7083333333333335,2.738853503184713,0.015380464112250553,11.375,0.0,3.2710280373831773
77,90.0,43,3.6744186046511627,2.75,-0.023459383753501577,11.720930232558139,0.0,3.2710280373831773
78,91.1,38,3.8421052631578947,2.3628318584070795,-0.08581235697940498,8.105263157894736,0.0,2.803738317757009
79,92.3,33,3.8181818181818183,2.0714285714285716,-0.16877828054298652,5.454545454545454,0.0,2.336448598130841
80,93.5,28,3.642857142857143,2.1,-0.011904761904762105,4.714285714285714,0.0,1.8691588785046727
81,94.6,23,3.391304347826087,1.7468354430379747,-0.43899729666845755,2.5652173913043477,0.0,1.4018691588785046
82,95.8,18,3.3333333333333335,1.4583333333333333,-0.056338028169014266,1.2222222222222223,0.0,1.1682242990654206
83,97.0,13,3.076923076923077,1.5294117647058822,-0.2820512820512819,1.3846153846153846,0.0,1.1682242990654206
84,98.1,8,2.25,1.25,-0.31622776601683783,0.375,0.0,0.9345794392523363
